Timestep;Food;Prey1;Prey2;Predators
576;120;15;48;0
577;120;15;48;0
578;120;15;48;0
579;120;15;48;0
580;120;15;48;0
581;120;15;48;0
582;120;15;48;0
583;120;15;48;0
584;120;15;48;0
585;120;15;48;0
586;120;15;48;0
587;120;15;48;0
588;120;15;48;0
589;120;15;48;0
590;120;15;48;0
591;120;15;48;0
592;120;15;49;0
593;120;15;50;0
594;120;15;50;0
595;120;15;50;0
596;120;15;51;0
597;120;15;51;0
598;120;15;51;0
599;120;15;51;0
600;120;15;51;0
601;120;15;51;0
602;120;15;51;0
603;120;15;51;0
604;120;15;51;0
605;120;15;51;0
606;120;15;51;0
607;120;15;51;0
608;120;15;51;0
609;120;15;52;0
610;120;15;52;0
611;120;15;52;0
612;120;15;53;0
613;120;15;53;0
614;120;15;53;0
615;120;15;53;0
616;120;15;53;0
617;120;15;53;0
618;120;15;53;0
619;120;15;53;0
620;120;15;53;0
621;120;15;53;0
622;120;15;54;0
623;120;15;54;0
624;120;15;54;0
625;120;15;54;0
626;120;15;54;0
627;120;15;54;0
628;120;15;54;0
629;120;15;54;0
630;120;15;54;0
631;120;15;54;0
632;120;15;54;0
633;120;15;53;0
634;120;15;53;0
635;120;15;53;0
636;120;15;53;0
637;120;15;53;0
638;120;15;53;0
639;120;15;53;0
640;120;15;53;0
641;120;15;53;0
642;120;15;53;0
643;120;15;53;0
644;120;15;53;0
645;120;15;53;0
646;120;15;53;0
647;120;15;53;0
648;120;15;53;0
649;120;15;53;0
650;120;15;53;0
651;120;15;53;0
652;120;15;54;0
653;120;15;54;0
654;120;15;54;0
655;120;15;54;0
656;120;15;54;0
657;120;15;55;0
658;120;15;55;0
659;120;15;55;0
660;120;15;56;0
661;120;15;56;0
662;120;15;56;0
663;120;15;57;0
664;120;15;57;0
665;120;15;57;0
666;120;15;57;0
667;120;15;57;0
668;120;15;57;0
669;120;15;57;0
670;120;15;57;0
671;120;15;57;0
672;120;15;57;0
673;120;15;57;0
674;120;15;57;0
675;120;15;57;0
676;120;15;57;0
677;120;15;57;0
678;120;15;58;0
679;120;15;59;0
680;120;15;59;0
681;120;15;59;0
682;120;15;59;0
683;120;15;59;0
684;120;15;59;0
685;120;15;59;0
686;120;15;59;0
687;120;15;60;0
688;120;15;60;0
689;120;15;60;0
690;120;15;60;0
691;120;15;60;0
692;120;15;61;0
693;120;15;61;0
694;120;15;62;0
695;120;15;62;0
696;120;15;62;0
697;120;15;62;0
698;120;15;63;0
699;120;15;64;0
700;120;15;64;0
701;120;15;64;0
702;120;15;64;0
703;120;15;65;0
704;120;15;65;0
705;120;15;64;0
706;120;15;64;0
707;120;15;64;0
708;120;15;64;0
709;120;15;64;0
710;120;15;64;0
711;120;15;64;0
712;120;15;64;0
713;120;15;65;0
714;120;15;66;0
715;120;15;66;0
716;120;15;67;0
717;120;15;68;0
718;120;15;68;0
719;120;15;68;0
720;120;15;69;0
721;120;15;70;0
722;120;15;70;0
723;120;15;70;0
724;120;15;70;0
725;120;15;70;0
726;120;15;70;0
727;120;15;70;0
728;120;15;71;0
729;120;15;71;0
730;120;15;71;0
731;120;15;71;0
732;120;15;72;0
733;120;15;72;0
734;120;15;72;0
735;120;15;72;0
736;120;15;72;0
737;120;15;72;0
738;120;15;73;0
739;120;15;74;0
740;120;15;74;0
741;120;15;76;0
742;120;15;76;0
743;120;15;76;0
744;120;15;76;0
745;120;15;77;0
746;120;15;77;0
747;120;15;77;0
748;120;15;77;0
749;120;15;77;0
750;120;15;77;0
751;120;15;78;0
752;120;15;80;0
753;120;15;80;0
754;120;15;80;0
755;120;15;80;0
756;120;15;80;0
757;120;15;79;0
758;120;15;79;0
759;120;15;80;0
760;120;15;81;0
761;120;15;81;0
762;120;15;82;0
763;120;15;83;0
764;120;15;83;0
765;120;15;83;0
766;120;15;83;0
767;120;15;83;0
768;120;15;83;0
769;120;15;84;0
770;120;15;84;0
771;120;15;84;0
772;120;15;85;0
773;120;15;85;0
774;120;15;87;0
775;120;15;87;0
776;120;15;87;0
777;120;15;88;0
778;120;15;88;0
779;120;15;88;0
780;120;15;88;0
781;120;15;89;0
782;120;15;89;0
783;120;15;89;0
784;120;15;90;0
785;120;15;90;0
786;120;15;92;0
787;120;15;92;0
788;120;15;92;0
789;120;15;92;0
790;120;15;92;0
791;120;15;93;0
792;120;15;93;0
793;120;15;93;0
794;120;15;93;0
795;120;15;94;0
796;120;15;94;0
797;120;15;94;0
798;120;15;94;0
799;120;15;94;0
800;120;15;94;0
801;120;15;94;0
802;120;15;96;0
803;120;15;96;0
804;120;15;98;0
805;120;15;98;0
806;120;15;98;0
807;120;15;99;0
808;120;15;99;0
809;120;15;97;0
810;120;15;98;0
811;120;15;98;0
812;120;15;99;0
813;120;15;100;0
814;120;15;100;0
815;120;15;100;0
816;120;15;100;0
817;120;15;101;0
818;120;15;102;0
819;120;15;102;0
820;120;15;102;0
821;120;15;100;0
822;120;15;100;0
823;120;15;101;0
824;120;15;101;0
825;120;15;101;0
826;120;15;101;0
827;120;15;101;0
828;120;15;101;0
829;120;15;101;0
830;120;15;102;0
831;120;15;102;0
832;120;15;102;0
833;120;15;103;0
834;120;15;103;0
835;120;15;104;0
836;120;15;104;0
837;120;16;104;0
838;120;16;104;0
839;120;16;104;0
840;120;16;105;0
841;120;16;106;0
842;120;16;110;0
843;120;16;111;0
844;120;16;111;0
845;120;16;111;0
846;120;16;111;0
847;120;16;111;0
848;120;16;112;0
849;120;16;112;0
850;120;16;113;0
851;120;16;113;0
852;120;16;113;0
853;120;16;113;0
854;120;16;114;0
855;120;16;114;0
856;120;16;115;0
857;120;16;115;0
858;120;16;115;0
859;120;16;116;0
860;120;16;117;0
861;120;16;118;0
862;120;16;118;0
863;120;16;118;0
864;120;16;119;0
865;120;16;119;0
866;120;16;120;0
867;120;16;120;0
868;120;16;121;0
869;120;16;121;0
870;120;16;122;0
871;120;17;123;0
872;120;17;124;0
873;120;17;125;0
874;120;17;124;0
875;120;17;125;0
876;120;17;125;0
877;120;17;125;0
878;120;17;126;0
879;120;17;126;0
880;120;17;127;0
881;120;17;125;0
882;120;17;126;0
883;120;17;126;0
884;120;17;127;0
885;120;17;127;0
886;120;17;127;0
887;120;17;128;0
888;120;17;130;0
889;120;17;131;0
890;120;17;131;0
891;120;17;131;0
892;120;17;131;0
893;120;17;132;0
894;120;17;131;0
895;120;17;133;0
896;120;17;133;0
897;120;17;134;0
898;120;17;135;0
899;120;17;135;0
900;120;17;135;0
901;120;17;135;0
902;120;17;135;0
903;120;17;135;0
904;120;17;135;0
905;120;17;135;0
906;120;18;136;0
907;120;18;136;0
908;120;18;136;0
909;120;18;136;0
910;120;18;135;0
911;120;18;135;0
912;120;18;136;0
913;120;18;137;0
914;120;18;137;0
915;120;18;137;0
916;120;18;138;0
917;120;18;140;0
918;120;18;140;0
919;120;18;139;0
920;120;18;140;0
921;120;18;141;0
922;120;18;142;0
923;120;18;143;0
924;120;18;144;0
925;120;18;144;0
926;120;18;144;0
927;120;18;144;0
928;120;18;145;0
929;120;18;145;0
930;120;18;144;0
931;120;18;144;0
932;120;18;144;0
933;120;18;145;0
934;120;18;146;0
935;120;18;145;0
936;120;18;146;0
937;120;18;147;0
938;120;18;147;0
939;120;18;149;0
940;120;18;150;0
941;120;18;151;0
942;120;18;151;0
943;120;18;151;0
944;120;18;151;0
945;120;18;152;0
946;120;18;152;0
947;120;18;152;0
948;120;18;152;0
949;120;18;152;0
950;120;18;151;0
951;120;18;151;0
952;120;18;152;0
953;120;18;152;0
954;120;18;153;0
955;120;18;153;0
956;120;18;152;0
957;120;18;152;0
958;120;18;152;0
959;120;18;154;0
960;120;18;155;0
961;120;18;155;0
962;120;18;155;0
963;120;18;155;0
964;120;18;155;0
965;120;18;156;0
966;120;18;156;0
967;120;18;156;0
968;120;18;157;0
969;120;18;157;0
970;120;18;157;0
971;120;18;157;0
972;120;18;157;0
973;120;18;158;0
974;120;19;159;0
975;120;19;160;0
976;120;19;160;0
977;120;19;160;0
978;120;19;161;0
979;120;19;161;0
980;120;19;161;0
981;120;19;161;0
982;120;19;161;0
983;120;19;161;0
984;120;19;162;1
985;120;19;161;1
986;120;18;162;1
987;120;18;160;1
988;120;18;159;1
989;120;18;159;1
990;120;18;158;1
991;120;18;159;1
992;120;18;158;1
993;120;18;158;1
994;120;18;159;1
995;120;18;158;1
996;120;18;158;1
997;120;18;158;1
998;120;18;159;1
999;120;18;159;2
1000;120;18;159;2
1001;120;18;158;2
1002;120;18;159;2
1003;120;18;158;2
1004;120;18;158;2
1005;120;18;158;2
1006;120;18;159;2
1007;120;18;158;2
1008;120;18;157;2
1009;120;18;157;2
1010;120;18;159;2
1011;120;18;158;2
1012;120;18;158;2
1013;120;18;157;2
1014;120;18;159;2
1015;120;18;157;2
1016;120;18;158;2
1017;120;18;158;2
1018;120;18;157;3
1019;120;18;158;3
1020;120;18;157;3
1021;120;18;158;3
1022;120;19;157;3
1023;120;18;157;3
1024;120;18;157;3
1025;120;18;158;3
1026;120;18;157;3
1027;120;18;158;3
1028;120;17;157;3
1029;120;17;157;3
1030;120;17;158;3
1031;120;17;158;3
1032;120;17;157;3
1033;120;17;157;3
1034;120;17;157;3
1035;120;16;158;3
1036;120;16;155;3
1037;120;16;155;3
1038;120;16;154;3
1039;120;15;154;3
1040;120;15;154;3
1041;120;15;155;3
1042;120;15;154;4
1043;120;15;154;4
1044;120;15;155;4
1045;120;15;154;4
1046;120;15;155;4
1047;120;15;154;4
1048;120;15;154;4
1049;120;15;152;4
1050;120;15;152;4
1051;120;15;151;4
1052;120;15;152;4
1053;120;15;149;4
1054;120;15;151;4
1055;120;15;149;4
1056;120;15;148;5
1057;120;15;147;5
1058;120;15;146;5
1059;120;15;146;5
1060;120;15;147;5
1061;120;15;146;5
1062;120;15;143;6
1063;120;16;142;6
1064;120;15;142;6
1065;120;15;140;6
1066;120;15;141;6
1067;120;15;138;7
1068;120;15;139;7
1069;120;15;136;7
1070;120;15;135;7
1071;120;15;134;7
1072;120;15;132;7
1073;120;15;130;7
1074;120;15;128;7
1075;120;15;128;7
1076;120;15;130;7
1077;120;15;128;7
1078;120;15;128;7
1079;120;15;128;7
1080;120;15;130;7
1081;120;15;129;7
1082;120;15;129;7
1083;120;15;126;8
1084;120;15;125;8
1085;120;15;122;9
1086;120;15;120;9
1087;120;15;117;9
1088;120;15;115;9
1089;120;15;114;9
1090;120;15;113;9
1091;120;15;113;9
1092;120;15;112;9
1093;120;15;112;9
1094;120;15;113;9
1095;120;15;112;9
1096;120;15;112;9
1097;120;15;112;9
1098;120;15;111;9
1099;120;15;111;9
1100;120;2;108;9
1101;120;2;106;10
1102;120;2;105;10
1103;120;2;105;10
1104;120;2;106;10
1105;120;2;106;10
1106;120;2;105;10
1107;120;2;106;10
1108;120;2;105;10
1109;120;2;105;10
1110;120;2;105;10
1111;120;2;106;10
1112;120;2;104;10
1113;120;2;105;10
1114;120;2;104;11
1115;120;2;105;11
1116;120;2;104;11
1117;120;2;103;11
1118;120;2;103;11
1119;120;2;103;11
1120;120;2;105;11
1121;120;2;102;11
1122;120;3;103;11
1123;120;2;102;11
1124;120;2;103;11
1125;120;2;102;11
1126;120;2;102;11
1127;120;2;102;11
1128;120;2;102;11
1129;120;3;103;11
1130;120;5;102;11
1131;120;4;103;11
1132;120;4;104;11
1133;120;3;104;11
1134;120;2;103;11
1135;120;2;103;11
1136;120;2;102;11
1137;120;2;103;11
1138;120;2;102;12
1139;120;2;103;12
1140;120;2;102;12
1141;120;2;103;12
1142;120;2;102;12
1143;120;2;102;12
1144;120;2;103;12
1145;120;2;101;13
1146;120;2;101;13
1147;120;2;101;13
1148;120;2;103;13
1149;120;2;101;13
1150;120;2;101;13
1151;120;2;101;13
