Timestep;Food;Prey1;Prey2;Predators
199;120;123;1;247
200;120;105;1;248
201;120;88;1;251
202;120;73;1;251
203;120;62;1;253
204;120;53;1;256
205;120;45;1;256
206;120;36;0;258
207;120;25;0;258
208;120;18;0;258
209;120;13;0;258
210;120;9;0;258
211;120;6;0;259
212;120;4;0;259
213;120;2;0;259
214;120;1;0;259
215;120;1;0;259
216;120;0;0;259
217;120;0;0;259
218;120;0;0;259
219;120;0;0;259
220;120;0;0;259
221;120;0;0;259
222;120;0;0;259
223;120;0;0;259
224;120;0;0;259
225;120;0;0;259
226;120;0;0;259
227;120;0;0;259
228;120;0;0;259
229;120;0;0;259
230;120;0;0;259
231;120;0;0;259
232;120;0;0;259
233;120;0;0;259
234;120;0;0;259
235;120;0;0;259
236;120;0;0;259
237;120;0;0;259
238;120;0;0;259
239;120;0;0;259
240;120;0;0;259
241;120;0;0;259
242;120;0;0;259
243;120;0;0;259
244;120;0;0;259
245;120;0;0;259
246;120;0;0;259
247;120;0;0;259
248;120;0;0;259
249;120;0;0;259
250;120;0;0;259
251;120;0;0;259
252;120;0;0;259
253;120;0;0;259
254;120;0;0;259
255;120;0;0;259
256;120;0;0;259
257;120;0;0;259
258;120;0;0;259
259;120;0;0;259
260;120;0;0;259
261;120;0;0;259
262;120;0;0;259
263;120;0;0;259
264;120;0;0;259
265;120;0;0;259
266;120;0;0;259
267;120;0;0;259
268;120;0;0;259
269;120;0;0;259
270;120;0;0;259
271;120;0;0;259
272;120;0;0;259
273;120;0;0;259
274;120;0;0;259
275;120;0;0;259
276;120;0;0;259
277;120;0;0;259
278;120;0;0;259
279;120;0;0;259
280;120;0;0;259
281;120;0;0;259
282;120;0;0;259
283;120;0;0;259
284;120;0;0;259
285;120;0;0;259
286;120;0;0;259
287;120;0;0;259
288;120;0;0;259
289;120;0;0;259
290;120;0;0;259
291;120;0;0;259
292;120;0;0;259
293;120;0;0;259
294;120;0;0;259
295;120;0;0;259
296;120;0;0;259
297;120;0;0;259
298;120;0;0;259
299;120;0;0;259
300;120;0;0;259
301;120;0;0;259
302;120;0;0;259
303;120;0;0;259
304;120;0;0;259
305;120;0;0;259
306;120;0;0;258
307;120;0;0;258
308;120;0;0;258
309;120;0;0;256
310;120;0;0;253
311;120;0;0;252
312;120;0;0;252
313;120;0;0;252
314;120;0;0;249
315;120;0;0;248
316;120;0;0;247
317;120;0;0;245
318;120;0;0;244
319;120;0;0;242
320;120;0;0;240
321;120;0;0;238
322;120;0;0;238
323;120;0;0;234
324;120;0;0;232
325;120;0;0;227
326;120;0;0;223
327;120;0;0;217
328;120;0;0;213
329;120;0;0;210
330;120;0;0;208
331;120;0;0;204
332;120;0;0;203
333;120;0;0;203
334;120;0;0;200
335;120;0;0;197
336;120;0;0;196
337;120;0;0;193
338;120;0;0;188
339;120;0;0;186
340;120;0;0;182
341;120;0;0;181
342;120;0;0;180
343;120;0;0;180
344;120;0;0;180
345;120;0;0;179
346;120;0;0;179
347;120;0;0;177
348;120;0;0;172
349;120;0;0;171
350;120;0;0;171
351;120;0;0;170
352;120;0;0;170
353;120;0;0;169
354;120;0;0;168
355;120;0;0;166
356;120;0;0;165
357;120;0;0;165
358;120;0;0;164
359;120;0;0;164
360;120;0;0;164
361;120;0;0;164
362;120;0;0;164
363;120;0;0;164
364;120;0;0;163
365;120;0;0;163
366;120;0;0;162
367;120;0;0;162
368;120;0;0;161
369;120;0;0;161
370;120;0;0;161
371;120;0;0;161
372;120;0;0;160
373;120;0;0;160
374;120;0;0;160
375;120;0;0;157
376;120;0;0;156
377;120;0;0;156
378;120;0;0;156
379;120;0;0;156
380;120;0;0;156
381;120;0;0;155
382;120;0;0;155
383;120;0;0;154
384;120;0;0;154
385;120;0;0;153
386;120;0;0;152
387;120;0;0;151
388;120;0;0;150
389;120;0;0;150
390;120;0;0;149
391;120;0;0;148
392;120;0;0;147
393;120;0;0;147
394;120;0;0;145
395;120;0;0;145
396;120;0;0;145
397;120;0;0;144
398;120;0;0;142
399;120;0;0;141
400;120;0;0;140
401;120;0;0;139
402;120;0;0;138
403;120;0;0;136
404;120;0;0;135
405;120;0;0;133
406;120;0;0;133
407;120;0;0;133
408;120;0;0;132
409;120;0;0;130
410;120;0;0;129
411;120;0;0;129
412;120;0;0;126
413;120;0;0;126
414;120;0;0;124
415;120;0;0;122
416;120;0;0;122
417;120;0;0;122
418;120;0;0;121
419;120;0;0;121
420;120;0;0;118
421;120;0;0;117
422;120;0;0;115
423;120;0;0;113
424;120;0;0;113
425;120;0;0;112
426;120;0;0;111
427;120;0;0;110
428;120;0;0;110
429;120;0;0;108
430;120;0;0;108
431;120;0;0;107
432;120;0;0;106
433;120;0;0;105
434;120;0;0;105
435;120;0;0;104
436;120;0;0;104
437;120;0;0;103
438;120;0;0;102
439;120;0;0;101
440;120;0;0;99
441;120;0;0;98
442;120;0;0;97
443;120;0;0;97
444;120;0;0;95
445;120;0;0;95
446;120;0;0;94
447;120;0;0;94
448;120;0;0;94
449;120;0;0;94
450;120;0;0;93
451;120;0;0;93
452;120;0;0;93
453;120;0;0;93
454;120;0;0;92
455;120;0;0;90
456;120;0;0;90
457;120;0;0;90
458;120;0;0;88
459;120;0;0;86
460;120;0;0;86
461;120;0;0;85
462;120;0;0;85
463;120;0;0;82
464;120;0;0;81
465;120;0;0;81
466;120;0;0;80
467;120;0;0;80
468;120;0;0;78
469;120;0;0;76
470;120;0;0;75
471;120;0;0;75
472;120;0;0;74
473;120;0;0;74
474;120;0;0;74
475;120;0;0;72
476;120;0;0;71
477;120;0;0;70
478;120;0;0;66
479;120;0;0;66
480;120;0;0;65
481;120;0;0;65
482;120;0;0;65
483;120;0;0;64
484;120;0;0;64
485;120;0;0;64
486;120;0;0;64
487;120;0;0;64
488;120;0;0;64
489;120;0;0;63
490;120;0;0;61
491;120;0;0;60
492;120;0;0;60
493;120;0;0;60
494;120;0;0;59
495;120;0;0;58
496;120;0;0;58
497;120;0;0;58
498;120;0;0;57
499;120;0;0;57
500;120;0;0;57
501;120;0;0;57
502;120;0;0;55
503;120;0;0;55
504;120;0;0;55
505;120;0;0;53
506;120;0;0;53
507;120;0;0;52
508;120;0;0;52
509;120;0;0;52
510;120;0;0;52
511;120;0;0;52
512;120;0;0;51
513;120;0;0;50
514;120;0;0;49
515;120;0;0;49
516;120;0;0;49
517;120;0;0;46
518;120;0;0;45
519;120;0;0;45
520;120;0;0;44
521;120;0;0;43
522;120;0;0;43
523;120;0;0;42
524;120;0;0;40
525;120;0;0;39
526;120;0;0;36
527;120;0;0;36
528;120;0;0;34
529;120;0;0;34
530;120;0;0;33
531;120;0;0;32
532;120;0;0;31
533;120;0;0;30
534;120;0;0;30
535;120;0;0;29
536;120;0;0;27
537;120;0;0;26
538;120;0;0;26
539;120;0;0;24
540;120;0;0;24
541;120;0;0;24
542;120;0;0;24
543;120;0;0;24
544;120;0;0;24
545;120;0;0;24
546;120;0;0;24
547;120;0;0;24
548;120;0;0;24
549;120;0;0;22
550;120;0;0;22
